Course ID,Course Title,Course Name,Course Section Code,Course Department,Instructor Full Name,UGrad,Grad,NonDegree,XReg,VUS,Employee,Withdraw,Total
210887,ISLAMCIV 138,Ethics in Islamic Tradition,001,Near Eastern Languages & Civ,"Boylston,Nicholas John",1,2,0,0,0,0,0,3
121928,ISLAMCIV 145A,Islamic Philosophy & Theol I,001,Near Eastern Languages & Civ,"El-Rouayheb,Khaled",16,11,0,0,0,0,0,27
161217,ISLAMCIV 184,Muslim Devotional Lit in SAsia,001,Near Eastern Languages & Civ,"Asani,Ali S.",4,2,0,0,0,0,0,6
111145,ISLAMCIV 300,Reading/Research: Islamic Civ,002,Near Eastern Languages & Civ,"El-Rouayheb,Khaled",0,1,0,0,0,0,0,1
208302,ISLAMCIV 99,The Quran in Muslim Life,001,Near Eastern Languages & Civ,"Nasser,Shady Hekmat",3,4,0,0,0,0,0,7
113814,ITAL 10,Beginning Italian I,001,Romance Languages & Lit,"DiFabio,Elvira G.",8,1,0,1,0,0,0,10
113814,ITAL 10,Beginning Italian I,002,Romance Languages & Lit,"DiFabio,Elvira G.",13,1,0,0,0,0,0,14
113814,ITAL 10,Beginning Italian I,003,Romance Languages & Lit,"DiFabio,Elvira G.",8,1,0,1,0,0,0,10
125061,ITAL 11,Beginning Italian II,001,Romance Languages & Lit,"DiFabio,Elvira G.",2,1,0,0,0,0,0,3
203304,ITAL 114,Italian Cinema Bucket List,001,Romance Languages & Lit,"Muri-Rosenthal,Adam",2,1,0,0,0,0,0,3
207950,ITAL 138,Cosmos of the Divine Comedy,001,Romance Languages & Lit,"Camozzi Pistoja,Ambrogio",7,0,0,1,0,0,0,8
113582,ITAL 16,Reading Italian,001,Romance Languages & Lit,"DiFabio,Elvira G.",1,2,0,1,0,0,0,4
109994,ITAL 180,Inventing Italy,001,Romance Languages & Lit,"Erspamer,Francesco",3,1,0,0,0,0,0,4
128265,ITAL 20,Intermediate Italian,001,Romance Languages & Lit,"DiFabio,Elvira G.",7,0,0,0,0,0,0,7
128266,ITAL 30,Upper-Level Italian,001,Romance Languages & Lit,"DiFabio,Elvira G.",5,0,0,0,0,0,0,5
114255,ITAL 320,Italian Literature,001,Romance Languages & Lit,"Erspamer,Francesco",0,1,0,0,0,0,0,1
114255,ITAL 320,Italian Literature,005,Romance Languages & Lit,"Schnapp,Jeffrey",0,1,0,0,0,0,0,1
116233,ITAL 40,Advanced Italian I,001,Romance Languages & Lit,"DiFabio,Elvira G.",9,0,0,0,0,0,0,9
207898,ITAL 71,Italian Medieval Renaissances,001,Romance Languages & Lit,"Camozzi Pistoja,Ambrogio",2,0,0,0,0,0,0,2
122541,ITAL 99A,Tutorial - Senior Year,001,Romance Languages & Lit,"DiFabio,Elvira G.",1,0,0,0,0,0,0,1
205869,JAMAICAN 101AR,Advanced Jamaican Patois,001,African & African Amer Studies,"Mugane,John M",1,0,0,0,0,0,0,1
156750,JAMAICAN AA,Elementary Jamaican Patois,001,African & African Amer Studies,"Mugane,John M",21,0,0,0,0,0,0,21
205863,JAMAICAN BA,Intermediate Jamaica Patois,001,African & African Amer Studies,"Mugane,John M",5,0,0,0,0,0,0,5
110782,JAPAN 106A,Classical Japanese,001,East Asian Langs & Civ,"Cranston,Edwin A.",1,1,0,1,0,0,0,3
159595,JAPAN 120A,Intermediate Japanese I,001,East Asian Langs & Civ,"Hashimoto,Takuro",10,3,0,1,0,0,0,14
159595,JAPAN 120A,Intermediate Japanese I,002,East Asian Langs & Civ,"Hashimoto,Takuro",7,2,0,1,0,0,0,10
114292,JAPAN 130A,Intermediate Japanese II,001,East Asian Langs & Civ,"Graham,Tomoko Amano",8,3,0,0,0,1,0,12
114292,JAPAN 130A,Intermediate Japanese II,002,East Asian Langs & Civ,"Graham,Tomoko Amano",7,3,0,0,0,0,0,10
113348,JAPAN 140A,Advanced Modern Japanese,001,East Asian Langs & Civ,"Shingu,Ikue",1,2,0,0,0,0,0,3
113348,JAPAN 140A,Advanced Modern Japanese,002,East Asian Langs & Civ,"Shingu,Ikue",4,1,0,0,0,1,0,6
114117,JAPAN 150A,Reads & Discus Jpn Soc Sci,001,East Asian Langs & Civ,"Shingu,Ikue",3,2,0,0,0,0,0,5
125813,JAPAN 210A,Reading Scholarly Japanese,001,East Asian Langs & Civ,"Jacobsen,Wesley Mark",0,7,0,1,0,0,0,8
114061,JAPAN 300,Reading and Research,003,East Asian Langs & Civ,"Kuriyama,Shigehisa",0,1,0,0,0,0,0,1
111193,JAPAN BA,Elementary Japanese,001,East Asian Langs & Civ,"Kageyama-Hunt,Yuko",13,12,0,0,0,4,0,29
111193,JAPAN BA,Elementary Japanese,002,East Asian Langs & Civ,"Kageyama-Hunt,Yuko",8,4,0,2,0,0,0,14
111193,JAPAN BA,Elementary Japanese,003,East Asian Langs & Civ,"Kageyama-Hunt,Yuko",7,0,0,5,0,0,0,12
126627,JAPNHIST 270,Early Modern Japanese History,01,East Asian Langs & Civ,"Howell,David L",0,3,0,0,0,0,0,3
123007,JAPNLIT 124,Tale of Genji in Word & Image,001,East Asian Langs & Civ,"McCormick,Melissa M.",6,5,0,0,0,0,0,11
126923,JAPNLIT 270,Mod & Contemp Japanese Fiction,01,East Asian Langs & Civ,"Yoda,Tomiko",0,4,0,0,0,0,0,4
116199,JEWISHST 111,Modern Jewish Thought,001,Near Eastern Languages & Civ,"Harris,Jay M.",6,1,0,0,0,0,0,7
203082,JEWISHST 179,Ghostwriters and Ventriloquist,001,Near Eastern Languages & Civ,"Zaritt,Saul",0,0,0,1,0,0,0,1
117220,KOREAN 120A,Intermediate Korean,001,East Asian Langs & Civ,"Lee,Joungmok",9,5,0,1,0,0,0,15
111235,KOREAN 130A,Pre-advanced Korean,001,East Asian Langs & Civ,"Jung,Heeyeong",14,0,0,8,0,0,0,22
116633,KOREAN 140A,Advanced Korean,001,East Asian Langs & Civ,"Lee,Joungmok",4,1,0,0,0,0,0,5
115517,KOREAN 150A,Readings in Cultural Studies,001,East Asian Langs & Civ,"Jung,Heeyeong",3,0,0,0,0,0,0,3
124296,KOREAN BA,Elementary Korean,001,East Asian Langs & Civ,"Kim,Hi-Sun Helen",13,1,0,0,0,0,0,14
124296,KOREAN BA,Elementary Korean,002,East Asian Langs & Civ,"Kim,Hi-Sun Helen",14,2,0,1,0,0,0,17
124240,KOREAN BB,Elementary Korean,001,East Asian Langs & Civ,"Jung,Heeyeong",4,1,0,0,0,0,0,5
114383,KOREAN BX,Korean for Advanced Beginners,001,East Asian Langs & Civ,"Kim,Hi-Sun Helen",13,0,0,1,0,0,0,14
121045,KORHIST 253,Topics in Modern Korean Histor,01,East Asian Langs & Civ,"Eckert,Carter J.",1,6,0,0,0,0,0,7
205281,KORLIT 134,Kor Lit in Translation,001,East Asian Langs & Civ,"Park,Si Nae",7,0,0,1,0,0,0,8
204995,KORLIT 213,The Book in Korea,01,East Asian Langs & Civ,"Park,Si Nae",0,1,0,0,0,0,0,1
203025,LATIN 1,Introductory Latin 1,001,"Classics, The","Livingston,Ivy",11,0,0,0,0,0,0,11
203025,LATIN 1,Introductory Latin 1,002,"Classics, The","Livingston,Ivy",5,1,0,0,0,0,0,6
203025,LATIN 1,Introductory Latin 1,003,"Classics, The","Livingston,Ivy",5,0,0,0,0,0,0,5
203025,LATIN 1,Introductory Latin 1,LEC,"Classics, The","Livingston,Ivy",0,0,0,0,0,0,0,0
203228,LATIN 10,Intro. to Latin Literature,001,"Classics, The","Livingston,Ivy",6,1,0,0,0,0,0,7
110757,LATIN 106A,Virgil: Eclogues and Georgics,001,"Classics, The","Thomas,Richard F.",16,1,0,0,0,0,0,17
122966,LATIN 128,Julius Caesar,001,"Classics, The","Mellen,Gregory Robert",7,0,0,0,0,0,0,7
123625,LATIN 129,Latin Epigraphy,001,"Classics, The","Coleman,Kathleen M.",3,2,0,1,0,0,0,6
110649,LATIN 134,Archaic Latin,001,"Classics, The","Rau,Jeremy",4,7,0,0,0,0,0,11
203258,LATIN 2X,Accelerated Intro. to Latin 2,001,"Classics, The","Livingston,Ivy",3,1,0,0,0,0,0,4
203227,LATIN 3,Introductory Latin 3,001,"Classics, The","Livingston,Ivy",4,3,0,0,0,0,0,7
122177,LATIN AX,Latin Review and Reading,001,"Classics, The","Livingston,Ivy",4,0,0,1,0,0,0,5
119061,LIFESCI 100,Exper Research in Life Sci,001,Molecular & Cellular Biology,"Viel,Alain",8,0,0,0,0,0,0,8
121189,LIFESCI 1A,Intro to Life Sciences I,001,Molecular & Cellular Biology,"Losick,Richard M.",351,0,0,0,0,0,0,351
123674,LIFESCI 2,Evol Human Phys & Anatomy,001,Organismic & Evolutionary Biol,"Biewener,Andrew A",132,0,0,0,0,0,0,132
159706,LIFESCI 50A,Integrated Science,001,Molecular & Cellular Biology,"Murray,Andrew W.",33,0,0,0,0,0,0,33
125790,LING 104,Word Structure,001,Linguistics,"Bobaljik,Jonathan D",18,0,0,0,0,0,0,18
111954,LING 105,Sounds of Language,001,Linguistics,"Ryan,Kevin",10,1,0,0,0,0,0,11
207774,LING 111,First Language Acquisition,001,Linguistics,"Jafarali Jasbi,Masoud",5,2,0,1,0,0,0,8
114153,LING 112,Syntactic Theory I,001,Linguistics,"Huang,C.-T. James",6,3,0,0,0,0,0,9
111957,LING 114,Morphological Theory,001,Linguistics,"Bobaljik,Jonathan D",0,6,0,1,0,0,0,7
123439,LING 115,Phonological Theory I,001,Linguistics,"Ryan,Kevin",2,4,0,0,0,0,0,6
122515,LING 116,Semantic Theory I,001,Linguistics,"Bhadra,Diti",8,3,0,2,0,0,0,13
122755,LING 168,Intro to Germanic Linguistics,001,Linguistics,"Jasanoff,Jay H.",1,1,0,1,0,0,0,3
115947,LING 171,Structure of Chinese,001,Linguistics,"Huang,C.-T. James",2,6,0,3,0,0,0,11
114962,LING 205R,The Syntax-Semantics Interface,001,Linguistics,"Charnavel,Isabelle Carole",0,3,0,0,0,0,0,3
112991,LING 220AR,Advanced Indo-European,001,Linguistics,"Jasanoff,Jay H.",0,3,0,0,0,0,0,3
124027,LING 226R,Advanced Hittite,001,Linguistics,"Rau,Jeremy",0,3,0,0,0,0,0,3
123710,LING 250,Old Church Slavonic,001,Linguistics,"Flier,Michael S.",0,4,0,0,0,0,0,4
119132,LING 300,Direction of Doctoral Disserta,005,Linguistics,"Ryan,Kevin",0,1,0,0,0,0,0,1
119132,LING 300,Direction of Doctoral Disserta,006,Linguistics,"Chierchia,Gennaro",0,2,0,0,0,0,0,2
119132,LING 300,Direction of Doctoral Disserta,010,Linguistics,"Bobaljik,Jonathan D",0,1,0,0,0,0,0,1
124075,LING 301,Reading or Special Topics Cour,001,Linguistics,"Huang,C.-T. James",0,3,0,0,0,0,0,3
124075,LING 301,Reading or Special Topics Cour,006,Linguistics,"Chierchia,Gennaro",0,3,0,0,0,0,0,3
124075,LING 301,Reading or Special Topics Cour,008,Linguistics,"Charnavel,Isabelle Carole",0,2,0,0,0,0,0,2
208332,LING 302R,Independent Research,001,Linguistics,"Huang,C.-T. James",0,9,0,0,0,0,0,9
208331,LING 302T,Time Teaching,001,Linguistics,"Huang,C.-T. James",0,10,0,0,0,0,0,10
203507,LING 73A,Begin. American Sign Lang. I,001,Linguistics,"Bottoms,Andrew R",19,1,0,1,0,0,0,21
205111,LING 73C,Beginning ASL III,001,Linguistics,"Bottoms,Andrew R",6,0,0,1,0,0,0,7
122514,LING 83,"Language, Structure, Cognition",001,Linguistics,"Jafarali Jasbi,Masoud",38,0,0,0,0,0,0,38
208019,LING 90,"Tutorial on Advance ASL, Level",001,Linguistics,"Glenn-Smith,Emily",2,0,0,1,0,0,0,3
109372,LING 91R,Supervised Reading and Researc,001,Linguistics,"Charnavel,Isabelle Carole",2,0,0,0,0,0,0,2
113749,LING 98A,Group Tutorial - Junior Year,001,Linguistics,"Charnavel,Isabelle Carole",13,0,0,0,0,0,0,13
112452,LING 99A,Tutorial - Senior Year,001,Linguistics,"Bhadra,Diti",8,0,0,0,0,0,0,8
123833,LPS A,Foundational Chem and Biology,001,Chemistry & Chemical Biology,"Tucci,Gregory C.",167,0,0,1,0,0,0,168
122943,MATH 101,"Sets, Groups and Topology",001,Mathematics,"Vasey,Sebastien",23,0,0,0,0,1,0,24
123227,MATH 114,"Analysis of Function Spaces, M",001,Mathematics,"Kronheimer,Peter",34,2,2,1,1,0,0,40
111065,MATH 115,Methods of Analysis,001,Mathematics,"Cheung,Man-Wai",8,1,0,0,0,0,0,9
118302,MATH 116,"Real Analysis, Convexity, and",001,Mathematics,"Lemm,Marius Christopher",6,0,0,5,0,0,0,11
120228,MATH 121,Linear Algebra and Application,001,Mathematics,"Kupers,Alexander",16,0,0,0,0,0,0,16
122603,MATH 122,Algebra I,001,Mathematics,"Balibanu,Ana",67,1,0,0,0,0,0,68
111533,MATH 124,Number Theory,001,Mathematics,"Taubes,Cliff",25,4,0,0,0,0,0,29
111458,MATH 131,Topological Spaces and Fundame,001,Mathematics,"Ullery,Brooke Susanna",42,1,0,0,0,0,0,43
111133,MATH 136,Differential Geometry,001,Mathematics,"Picard,Sebastien",7,1,0,1,0,0,0,9
207500,MATH 141A,Mathematical Logic I,001,Mathematics,"Vasey,Sebastien",4,0,0,0,0,0,0,4
116191,MATH 152,Discrete Mathematics,001,Mathematics,"Bamberg,Paul",11,0,0,0,0,0,0,11
116191,MATH 152,Discrete Mathematics,002,Mathematics,"Bamberg,Paul",5,0,0,0,0,0,0,5
207518,MATH 168,Making Math Material,001,Mathematics,"Whitney,Glen Thomas",10,1,0,0,0,0,0,11
125396,MATH 18,Multivariable Calculus,001,Mathematics,"Hsu,Yu-Wen",47,0,0,0,0,0,0,47
110596,MATH 19A,Modeling/Differential Equation,001,Mathematics,"Cain,John W",34,1,0,0,0,0,0,35
123680,MATH 1A,Introduction to Calculus,001,Mathematics,"Braley,Emily Laura",154,0,0,0,0,0,0,154
111010,MATH 1B,"Calculus, Series, and",001,Mathematics,"Cain,John W",236,1,0,0,0,0,0,237
116137,MATH 212A,Real Analysis,001,Mathematics,"Yau,Horng-Tzer",6,5,0,1,0,0,0,12
110880,MATH 213A,Advanced Complex Analysis,001,Mathematics,"Siu,Yum Tong",2,7,0,1,0,0,0,10
119196,MATH 21A,Multivariable Calculus,001,Mathematics,"Chen,Janet",265,1,3,0,1,1,1,272
110989,MATH 21B,Linear Algebra & Differntl Equ,001,Mathematics,"Demers,Matthew Francis",80,4,0,0,0,0,1,85
123232,MATH 221,Algebra,001,Mathematics,"Balibanu,Ana",15,1,0,0,0,0,0,16
123238,MATH 222,Lie Groups and Lie Algebras,001,Mathematics,"Schmid,Wilfried",3,15,0,0,0,0,0,18
123239,MATH 223A,Algebraic Number Theory,LECT,Mathematics,"Miller,Alison Beth",2,6,0,0,0,0,0,8
207485,MATH 22A,Vector Calculus and Linear Alg,001,Mathematics,"Knill,Oliver R.",54,0,0,0,0,0,0,54
113369,MATH 230A,Differential Geometry,001,Mathematics,"Gimre,Karsten",4,5,0,0,0,0,0,9
123243,MATH 231A,Algebraic Topology,001,Mathematics,"Hopkins,Michael J.",18,6,0,0,0,0,0,24
123441,MATH 232A,Intro to Algebraic Geometry I,001,Mathematics,"Gaitsgory,Dennis",7,4,0,0,0,0,0,11
123445,MATH 233A,Theory of Schemes I,LEC,Mathematics,"Tripathy,Arnav",0,10,0,0,0,0,0,10
111695,MATH 23A,Linear Algebra and Real Analys,001,Mathematics,"Bamberg,Paul",32,0,1,0,0,2,0,35
111695,MATH 23A,Linear Algebra and Real Analys,002,Mathematics,"Bamberg,Paul",58,1,0,3,0,0,0,62
207503,MATH 251X,Topics on Geometric Analysis,001,Mathematics,"Yau,Shing-Tung",1,9,0,0,0,0,0,10
207504,MATH 253Y,Symplectic Manifolds and Lagr,001,Mathematics,"Auroux,Denis",4,34,0,5,1,0,0,44
110808,MATH 25A,Theoretical Linear Algebra and,001,Mathematics,"Tshishiku,Bena Mujanayi",46,0,0,0,0,0,0,46
207510,MATH 267X,Dynamical and Spectral Propert,001,Mathematics,"Brennecke,Christian",2,15,0,2,0,0,0,19
207543,MATH 278,Geometry and Algebra of Comput,001,Mathematics,"Hyeon,David Donghoon",5,29,0,2,0,0,0,36
207549,MATH 292,Cluster Algebras and Cluster V,001,Mathematics,"Cheung,Man-Wai",0,29,2,3,0,0,0,34
207567,MATH 295,Topics in Discrete Probability,1,Mathematics,"Gamarnik,David",9,27,0,0,0,0,0,36
124821,MATH 300,Teaching Undergraduate Math,001,Mathematics,"Al-Aidroos,Jameel Habeeb",0,9,1,0,0,0,0,10
207522,MATH 305,Topics in Symplectic Geometry,001,Mathematics,"Auroux,Denis",0,1,2,0,0,0,0,3
126825,MATH 333,"Complex Analysis, Dynamics, Ge",001,Mathematics,"McMullen,Curtis T.",0,4,0,1,0,0,0,5
121102,MATH 346Y,Topics in Analysis,001,Mathematics,"Yau,Horng-Tzer",0,1,0,0,0,0,0,1
125869,MATH 352,Topics in Algebraic Number,001,Mathematics,"Kisin,Mark",0,2,0,0,0,0,0,2
118701,MATH 388,Topics in Mathematics & Biolog,001,Mathematics,"Nowak,Martin A.",0,3,0,0,0,0,0,3
113627,MATH 55A,Studies in Algebra and Group,001,Mathematics,"Harris,Joseph D.",40,0,0,1,0,0,0,41
123883,MATH 60R,"Reading Course, Snr Honors Can",001,Mathematics,"Taubes,Cliff",7,0,0,0,0,0,0,7
111297,MATH 91R,Supervised Reading and Researc,001,Mathematics,"Taubes,Cliff",4,0,0,0,0,0,0,4
117647,MATH 99R,Tutorial,001,Mathematics,"Taubes,Cliff",6,0,0,0,0,0,0,6
204095,MATH ESPA,Emerging Scholars: Prob Solvng,001,Mathematics,"Grundmeier,Dusty",20,0,0,0,0,0,0,20
111161,MATH MA,Intro: Functions & Calculus I,001,Mathematics,"Kelly,Brendan",184,0,1,0,0,0,0,185
125466,MBB 90R,Mind/Brain/Behavior Research,001,"Mind, Brain & Behavior","Engert,Florian",1,0,0,0,0,0,0,1
128215,MBB 980F,Creativity,001,"Mind, Brain & Behavior","Carson,Shelley Harrison",12,0,0,2,0,0,0,14
160758,MBB 980L,Dopamine,001,"Mind, Brain & Behavior","Caine,Barak",23,0,0,0,0,0,0,23
161267,MBB 980N,Neuroaesthetics,1,"Mind, Brain & Behavior","Etcoff,Nancy Lee",20,2,0,0,0,0,0,22
205158,MBB 980P,Music in Health and Education,1,"Mind, Brain & Behavior","Wong,Lisa Mei-Inn",15,1,0,2,0,0,0,18
207089,MBB 980Q,Of Mice and Microbes,1,"Mind, Brain & Behavior","Baker,Chris",6,0,0,0,0,0,0,6
208068,MBB 980U,Early Life Stress,1,"Mind, Brain & Behavior","Jensen,Sarah K. G.",13,0,0,0,0,0,0,13
160364,MCB 100,Exper Research in MCB,001,Molecular & Cellular Biology,"Viel,Alain",5,1,0,1,1,0,0,8
203081,MCB 112,Biological Data Analysis,001,Molecular & Cellular Biology,"Eddy,Sean R",52,19,1,9,0,1,0,82
124817,MCB 129,"Brain Dev, Plasticity, Declin",001,Molecular & Cellular Biology,"Kunes,Sam",14,1,0,0,0,0,0,15
111720,MCB 169,Molecular & Cell Immunology,001,Molecular & Cellular Biology,"Pillai,Shiv S.",38,15,2,21,0,0,0,76
112742,MCB 176,Biochemistry of Membranes,001,Molecular & Cellular Biology,"Guidotti,Guido",22,4,0,0,0,0,0,26
127009,MCB 290A,"Molecular, Cell & Orgnsml Biol",001,Molecular & Cellular Biology,"Denic,Vladimir",1,39,0,0,0,0,0,40
124899,MCB 291,"Genetics, Genomics & Evol Bio",001,Molecular & Cellular Biology,"Hunter,Craig P.",0,20,0,1,0,0,0,21
124900,MCB 292,"Cellular Biology, Neurobiology",001,Molecular & Cellular Biology,"Garner,Ethan",0,22,0,0,0,0,0,22
122422,MCB 294,Int Questions Physical Biology,001,Molecular & Cellular Biology,"Kleckner,Nancy",0,25,0,0,0,0,0,25
114226,MCB 300A,Intro to Grad Research,001,Molecular & Cellular Biology,"Dulac,Catherine",0,27,0,0,0,0,0,27
125081,MCB 305A,Signaling Processing & Systems,001,Molecular & Cellular Biology,"Ramanathan,Sharad",0,1,0,0,0,0,0,1
112326,MCB 306A,Biophysics/Phys of Neurons,001,Molecular & Cellular Biology,"Murthy,Venkatesh",0,2,0,0,0,0,0,2
148233,MCB 307A,Dev Genetics and Neurobiology,001,Molecular & Cellular Biology,"Schier,Alexander F",0,2,0,0,0,0,0,2
109450,MCB 309A,Sensory Process Vis. Circuits,001,Molecular & Cellular Biology,"Cox,David Daniel",0,4,0,0,0,0,0,4
109586,MCB 310A,Optic Prokaryotic Cellular Org,001,Molecular & Cellular Biology,"Garner,Ethan",0,8,0,0,0,0,0,8
203418,MCB 314A,Comp. Genome Sequence Analysis,001,Molecular & Cellular Biology,"Eddy,Sean R",0,1,0,0,0,0,0,1
122423,MCB 315A,"Sign & Transprt, Bio Membranes",001,Molecular & Cellular Biology,"Gaudet,Rachelle",0,3,0,0,0,0,0,3
122424,MCB 316A,Structural Bio of Retroviral,001,Molecular & Cellular Biology,"D'Souza,Victoria",0,5,0,0,0,0,0,5
205011,MCB 318A,Evo Dynam: Phys. Protein Func,001,Molecular & Cellular Biology,"Hekstra,Doeke Romke",0,5,0,0,0,0,0,5
120918,MCB 322A,Genetics and Development,001,Molecular & Cellular Biology,"Hunter,Craig P.",0,2,0,0,0,0,0,2
124233,MCB 328A,Neuronal Circuit Development,001,Molecular & Cellular Biology,"Hensch,Takao K",0,1,0,0,0,0,0,1
125383,MCB 332A,Mech Membrane Cell Bio Proc,001,Molecular & Cellular Biology,"Denic,Vladimir",0,3,0,0,0,0,0,3
111398,MCB 344A,"Molecular, Developmental Neuro",001,Molecular & Cellular Biology,"Dulac,Catherine",0,2,0,0,0,0,0,2
156950,MCB 350,Scientific Integrity,001,Molecular & Cellular Biology,"Kehayova,Polina Dimitrova",0,27,0,0,0,0,0,27
160493,MCB 354,Intro to Model Organisms,001,Molecular & Cellular Biology,"Hunter,Craig P.",0,26,0,0,0,0,0,26
207472,MCB 357,Bioinformatics,001,Molecular & Cellular Biology,"Sackton,Timothy",0,8,0,0,0,0,0,8
117343,MCB 366A,Synap Plasticty & Neuron Ntwks,001,Molecular & Cellular Biology,"Engert,Florian",0,2,0,0,0,0,0,2
117855,MCB 374A,Developmental Neurobiology,001,Molecular & Cellular Biology,"Kunes,Sam",0,1,0,0,0,0,0,1
127012,MCB 379A,Bacteria: Soc Behav & Gene,001,Molecular & Cellular Biology,"Gibbs,Karine A.",0,3,0,0,0,0,0,3
115358,MCB 396A,Regulation of Mitosis,001,Molecular & Cellular Biology,"Murray,Andrew W.",0,5,0,0,0,0,0,5
110424,MCB 60,Cell Bio Molecular Med,001,Molecular & Cellular Biology,"Denic,Vladimir",85,0,1,0,0,0,0,86
110450,MCB 63,Biochem & Molecular Medicine,001,Molecular & Cellular Biology,"Viel,Alain",29,0,0,0,0,0,0,29
117711,MCB 80,Neurobiology of Behavior,001,Molecular & Cellular Biology,"Lichtman,Jeff W.",132,2,0,0,0,0,0,134
122529,MCB 91,Research Molecular & Cell Biol,001,Molecular & Cellular Biology,"Mao,Dominic M",13,0,0,0,0,0,0,13
122530,MCB 99A,Lab Research for Honors Thesis,001,Molecular & Cellular Biology,"Mao,Dominic M",28,0,0,0,0,0,0,28
159651,MCB 99B,Lab Research for Honors Thesis,001,Molecular & Cellular Biology,"Mao,Dominic M",3,0,0,0,0,0,0,3
120066,MED-SCI 250AB,Human Functional Anatomy,001,Medical Sciences,"Gehrke,Lee",0,1,0,0,0,0,0,1
127507,MED-SCI 300QC,Conduct of Science,001,Medical Sciences,"White,Kristin",0,156,0,0,0,0,0,156
109073,MED-SCI 302QC,Conduct of Science Refresher,001,Medical Sciences,"White,Kristin",0,122,0,0,0,0,0,122
109421,MED-SCI 303,Cancer Genomics,001,Medical Sciences,"Beroukhim,Rameen",0,3,0,0,0,0,0,3
160950,MED-SCI 315,Using RNA sequencing,001,Medical Sciences,"MacArthur,Daniel",0,2,0,0,0,0,0,2
161280,MED-SCI 316QC,PhD Pathfinder,001,Medical Sciences,"Arboleda-Velasquez,Joseph Fitzgerald",0,21,0,0,0,0,0,21
161308,MED-SCI 317,Dev & App Genomic Technologies,001,Medical Sciences,"Getz,Gad A",0,3,0,0,0,0,0,3
203015,MED-SCI 318,Computational Oncology,001,Medical Sciences,"Van Allen,Eliezer Mendel",0,2,0,0,0,0,0,2
203031,MED-SCI 325,Internships,001,Medical Sciences,"Cardozo,David",0,3,0,0,0,0,0,3
205890,MEDVLSTD 111,Sex Love & Marriage,001,Medieval Studies,"Gilsdorf,Sean J.",9,0,0,0,0,0,0,9
142694,MEDVLSTD 117,English Legal History 600-1600,001,Medieval Studies,"Donahue Jr,Charles",4,1,0,0,0,0,0,5
156454,MICROBI 214,Bacterial Pathogenesis,001,Medical Sciences,"Goldberg,Marcia",0,8,0,0,0,0,0,8
127508,MICROBI 300QC,Adv Topics in Micro & Molec,001,Medical Sciences,"Cardozo,David",0,0,0,0,0,0,0,0
112851,MICROBI 308,Bacterial/ Host Interactions,001,Medical Sciences,"Kasper,Dennis",0,2,0,0,0,0,0,2
120183,MICROBI 310,Bact Genetics of TB & Tularemi,001,Medical Sciences,"Rubin,Eric J.",0,2,0,0,0,0,0,2
114635,MICROBI 313,T-Lymphocyte Responses,001,Medical Sciences,"Starnbach,Michael",0,3,0,0,0,0,0,3
160765,MICROBI 319,Molecular pathogenesis,001,Medical Sciences,"Dvorin,Jeffrey D.",0,2,0,0,0,0,0,2
113543,MICROBI 320,Epigenetic Regulation of DNA,001,Medical Sciences,"Knipe,David",0,1,0,0,0,0,0,1
124203,MICROBI 326,Bio and virulence of enteric,001,Medical Sciences,"Waldor,Matthew K",0,4,0,0,0,0,0,4
120013,MICROBI 329,The Regulation of Gene,001,Medical Sciences,"Dove,Simon",0,3,0,0,0,0,0,3
119613,MICROBI 330,Bacterial Chromosome Dynamics,001,Medical Sciences,"Rudner,David",0,2,0,0,0,0,0,2
160769,MICROBI 338,Engineering immunity,001,Medical Sciences,"Balazs,Alejandro Benjamin",0,4,0,0,0,0,0,4
123169,MICROBI 339,Bacterial Cell Division,001,Medical Sciences,"Bernhardt,Thomas G.",0,5,0,0,0,0,0,5
120184,MICROBI 343,Chemical Biology,001,Medical Sciences,"Walker,Suzanne",0,4,0,0,0,0,0,4
122747,MICROBI 346,Mech and Treatment of Diarrhea,001,Medical Sciences,"Watnick,Paula Ivonne",0,1,0,0,0,0,0,1
122999,MICROBI 347,Chem Gen Approach to Bac Path,001,Medical Sciences,"Hung,Deborah",0,1,0,0,0,0,0,1
125399,MICROBI 348,Toll-like Rcptrs Innate Immuni,001,Medical Sciences,"Kagan,Jonathan C.",0,6,0,0,0,0,0,6
128185,MICROBI 349,Molecular Mechanisms,001,Medical Sciences,"von Andrian,Ulrich H.",0,5,0,0,0,0,0,5
128186,MICROBI 350,Regulation of T-cell Mediated,001,Medical Sciences,"Sharpe,Arlene",0,3,0,0,0,0,0,3
109092,MICROBI 353,Cancer immunotherapy develop,001,Medical Sciences,"Goldberg,Michael",0,1,0,0,0,0,0,1
205896,MICROBI 354,Molecular mechanisms of antivi,001,Medical Sciences,"Abraham,Jonathan",0,2,0,0,0,0,0,2
205897,MICROBI 355,Gut Microbiome and the immune,001,Medical Sciences,"Kostic,Aleksandar David",0,3,0,0,0,0,0,3
204039,MICROBI 374,Enzyme biochemistry and innate,001,Medical Sciences,"Kranzusch,Philip J",0,3,0,0,0,0,0,3
110947,MOD-HEB 120A,Intermediate Modern Hebrew I,001,Near Eastern Languages & Civ,"Aharony,Irit",11,1,1,0,0,0,0,13
119630,MOD-HEB 130A,Advanced Modern Hebrew I,001,Near Eastern Languages & Civ,"Aharony,Irit",7,1,0,0,0,0,0,8
